"12530559","JE432449","2021-11-03T11:00:00.000","083XX S BUFFALO AVE","0560","ASSAULT","SIMPLE","STREET",FALSE,FALSE,"0424","004","10","46","08A","1199590","1850332","2021","2021-11-10T15:51:56.000","41.744109777","-87.544253098",41.744109777,-87.544253098,{"address": "", "city": "", "state": "", "zip": ""},"47","21202","42","506","47","25","19","239"
"12531980","JE433276","2021-11-03T11:00:00.000","013XX N DAMEN AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT",FALSE,FALSE,"1424","014","1","24","05","1162825","1908862","2021","2021-11-10T15:51:56.000","41.905568845","-87.677325887",41.905568845,-87.677325887,{"address": "", "city": "", "state": "", "zip": ""},"24","21560","25","481","41","4","7","200"
"12536880","JE440227","2021-11-03T10:54:00.000","013XX S MICHIGAN AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"0131","001","3","33","05",,,"2021","2021-11-10T15:51:56.000",,,,,,,,,,,,,
"12530476","JE432446","2021-11-03T10:50:00.000","020XX N HAMLIN AVE","0560","ASSAULT","SIMPLE","RESIDENCE - PORCH / HALLWAY",FALSE,FALSE,"2525","025","26","22","08A","1150720","1913186","2021","2021-11-10T15:51:56.000","41.917679727","-87.721678625",41.917679727,-87.721678625,{"address": "", "city": "", "state": "", "zip": ""},"10","22535","23","73","49","1","6","187"
"12532187","JE433700","2021-11-03T10:30:00.000","002XX E ILLINOIS ST","0560","ASSAULT","SIMPLE","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,"1834","018","42","8","08A","1177982","1903664","2021","2021-11-10T15:51:56.000","41.890973728","-87.621807953",41.890973728,-87.621807953,{"address": "", "city": "", "state": "", "zip": ""},"22","21182","37","159","36","6","14","74"
"12530975","JE433034","2021-11-03T10:30:00.000","006XX W 71ST ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","SCHOOL - PUBLIC BUILDING",FALSE,FALSE,"0732","007","6","68","08A","1173056","1857809","2021","2021-11-10T15:51:56.000","41.765254159","-87.641255151",41.765254159,-87.641255151,{"address": "", "city": "", "state": "", "zip": ""},"31","21559","66","479","32","11","17","214"
"12530480","JE432375","2021-11-03T09:55:00.000","087XX S EXCHANGE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE",FALSE,FALSE,"0423","004","10","46","05","1197282","1847605","2021","2021-11-10T15:51:56.000","41.736684443","-87.552800274",41.736684443,-87.552800274,{"address": "", "city": "", "state": "", "zip": ""},"47","21202","42","509","47","25","19","238"
"12530462","JE432369","2021-11-03T09:40:00.000","072XX S STATE ST","0545","ASSAULT","PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY","SCHOOL - PUBLIC BUILDING",FALSE,FALSE,"0323","003","6","69","08A","1177540","1856922","2021","2021-11-10T15:51:56.000","41.762719954","-87.624846791",41.762719954,-87.624846791,{"address": "", "city": "", "state": "", "zip": ""},"31","21546","67","474","32","61","18","223"
"12533216","JE435794","2021-11-03T09:30:00.000","043XX S ST LAWRENCE AVE","0560","ASSAULT","SIMPLE","OTHER (SPECIFY)",FALSE,FALSE,"0221","002","4","38","08A","1180986","1876346","2021","2021-11-10T15:51:56.000","41.815942606","-87.611619137",41.815942606,-87.611619137,{"address": "", "city": "", "state": "", "zip": ""},"1","4301","4","161","10","36","24","114"
"12530357","JE432310","2021-11-03T09:10:00.000","010XX W 51ST ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET",FALSE,TRUE,"0934","009","20","61","04A","1170427","1871001","2021","2021-11-10T15:51:56.000","41.801512193","-87.650507242",41.801512193,-87.650507242,{"address": "", "city": "", "state": "", "zip": ""},"19","14924","59","708","4","37","23","127"
"12530444","JE432345","2021-11-03T09:10:00.000","014XX W 94TH ST","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT",FALSE,TRUE,"2222","022","21","73","04A","1168193","1842401","2021","2021-11-10T15:51:56.000","41.723078428","-87.659521747",41.723078428,-87.659521747,{"address": "", "city": "", "state": "", "zip": ""},"18","21554","72","195","13","59","9","244"
"12530514","JE432444","2021-11-03T09:00:00.000","012XX W FOSTER AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"2033","020","47","3","05","1166691","1934663","2021","2021-11-10T15:51:56.000","41.97628603","-87.662382985",41.97628603,-87.662382985,{"address": "", "city": "", "state": "", "zip": ""},"40","22616","76","540","16","15","2","54"
"12530435","JE432349","2021-11-03T09:00:00.000","061XX S LANGLEY AVE","0560","ASSAULT","SIMPLE","STREET",FALSE,FALSE,"0313","003","20","42","08A","1181951","1864451","2021","2021-11-10T15:51:56.000","41.783279429","-87.608447325",41.783279429,-87.608447325,{"address": "", "city": "", "state": "", "zip": ""},"53","22260","9","471","4","60","18","275"
"12530682","JE432258","2021-11-03T08:38:00.000","121XX S LAFAYETTE AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE",FALSE,FALSE,"0523","005","9","53","05","1178112","1824477","2021","2021-11-10T15:51:56.000","41.673673636","-87.623730454",41.673673636,-87.623730454,{"address": "", "city": "", "state": "", "zip": ""},"30","21861","50","60","43","19","10","218"
"12530815","JE432760","2021-11-03T08:30:00.000","001XX E 104TH PL","0560","ASSAULT","SIMPLE","RESIDENCE",FALSE,TRUE,"0512","005","9","49","08A","1179089","1835637","2021","2021-11-10T15:51:56.000","41.704276153","-87.619816231",41.704276153,-87.619816231,{"address": "", "city": "", "state": "", "zip": ""},"30","21861","45","236","43","19","10","256"
"12532467","JE434860","2021-11-03T08:30:00.000","018XX N CLEVELAND AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE",FALSE,FALSE,"1813","018","43","7","05","1172642","1912506","2021","2021-11-10T15:51:56.000","41.915356492","-87.641156921",41.915356492,-87.641156921,{"address": "", "city": "", "state": "", "zip": ""},"51","21190","68","208","34","16","14","189"
"12530370","JE432222","2021-11-03T08:16:00.000","005XX N WABASH AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"1834","018","42","8","04A","1176639","1904019","2021","2021-11-10T15:51:56.000","41.89197832","-87.62672933",41.89197832,-87.62672933,{"address": "", "city": "", "state": "", "zip": ""},"22","21182","37","626","36","6","14","74"
"12530365","JE432411","2021-11-03T08:00:00.000","040XX W CRYSTAL ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE",FALSE,FALSE,"2534","025","37","23","05","1149262","1908033","2021","2021-11-10T15:51:56.000","41.903567803","-87.727169208",41.903567803,-87.727169208,{"address": "", "city": "", "state": "", "zip": ""},"41","4299","24","286","45","5","6","194"
"12530384","JE432210","2021-11-03T07:54:00.000","008XX W CERMAK RD","0560","ASSAULT","SIMPLE","RESTAURANT",FALSE,FALSE,"1235","012","11","31","08A","1171260","1889640","2021","2021-11-10T15:51:56.000","41.852641163","-87.646906167",41.852641163,-87.646906167,{"address": "", "city": "", "state": "", "zip": ""},"8","14920","33","250","48","43","15","158"
"12530307","JE432159","2021-11-03T07:07:00.000","072XX S LOWE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET",FALSE,FALSE,"0732","007","6","68","04A","1173398","1856915","2021","2021-11-10T15:51:56.000","41.762793358","-87.640028031",41.762793358,-87.640028031,{"address": "", "city": "", "state": "", "zip": ""},"17","21559","66","511","32","11","17","214"
"12533531","JE433089","2021-11-03T07:00:00.000","080XX S JUSTINE ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT",FALSE,FALSE,"0612","006","21","71","05","1167400","1851512","2021","2021-11-10T15:51:56.000","41.748097343","-87.662166183",41.748097343,-87.662166183,{"address": "", "city": "", "state": "", "zip": ""},"18","21554","70","558","13","59","20","230"
